"","Ensemble","Start_position","End_position"
"19695","ENSG00000175130","119","119"
"19696","ENSG00000162738","338","338"
"19697","ENSG00000076321","371","371"
"19698","ENSG00000135749","1466","1466"
"19699","ENSG00000059588","981","981"
"19700","ENSG00000183091","5747","5747"
"19701","ENSG00000239474","588","588"
"19702","ENSG00000115252","452","452"
"19703","ENSG00000178568","703","703"
"19704","ENSG00000168016","2485","2485"
"19705","ENSG00000114805","516","516"
"19706","ENSG00000121879","1047","1047"
"19707","ENSG00000145349","471","471"
"19708","ENSG00000153404","822","822"
"19709","ENSG00000221988","238","238"
"19710","ENSG00000124721","571","571"
"19711","ENSG00000112659","1385","1385"
"19712","ENSG00000196586","574","574"
"19713","ENSG00000106536","122","122"
"19714","ENSG00000064313","581","581"
"19715","ENSG00000155897","1100","1100"
"19716","ENSG00000153707","1606","1606"
"19717","ENSG00000083223","767","767"
"19718","ENSG00000165322","358","358"
"19719","ENSG00000108061","231","231"
"19720","ENSG00000132109","142","142"
"19721","ENSG00000166349","339","339"
"19722","ENSG00000149541","310","310"
"19723","ENSG00000126838","1190","1190"
"19724","ENSG00000180219","67","67"
"19725","ENSG00000120800","1732","1732"
"19726","ENSG00000102699","1021","1021"
"19727","ENSG00000102699","720","720"
"19728","ENSG00000092148","1566","1566"
"19729","ENSG00000166825","23","23"
"19730","ENSG00000090905","1767","1767"
"19731","ENSG00000103449","624","624"
"19732","ENSG00000140836","1511","1511"
"19733","ENSG00000131148","79","79"
"19734","ENSG00000166750","376","376"
"19735","ENSG00000108883","519","519"
"19736","ENSG00000011143","365","365"
"19737","ENSG00000078043","602","602"
"19738","ENSG00000171124","315","315"
"19739","ENSG00000180855","38","38"
"19740","ENSG00000105701","46","46"
"19741","ENSG00000197937","265","265"
"19742","ENSG00000198346","143","143"
"19743","ENSG00000088305","747","747"
"19744","ENSG00000206203","354","354"
"19745","ENSG00000165259","526","526"
"19746","ENSG00000068366","278","278"
"19747","ENSG00000185985","205","205"
"19748","ENSG00000142798","468","468"
"19749","ENSG00000187815","378","378"
"19750","ENSG00000143368","354","354"
"19751","ENSG00000042781","1477","1477"
"19752","ENSG00000198626","980","980"
"19753","ENSG00000081479","3225","3225"
"19754","ENSG00000021826","420","420"
"19755","ENSG00000163704","353","353"
"19756","ENSG00000031081","926","926"
"19757","ENSG00000121879","1049","1049"
"19758","ENSG00000184178","256","256"
"19759","ENSG00000152208","601","601"
"19760","ENSG00000104237","1454","1454"
"19761","ENSG00000123908","368","368"
"19762","ENSG00000142102","34","34"
"19763","ENSG00000069696","410","410"
"19764","ENSG00000069482","30","30"
"19765","ENSG00000010379","86","86"
"19766","ENSG00000111678","54","54"
"19767","ENSG00000165966","421","421"
"19768","ENSG00000110925","454","454"
"19769","ENSG00000126775","268","268"
"19770","ENSG00000092529","104","104"
"19771","ENSG00000103888","1028","1028"
"19772","ENSG00000249961","529","529"
"19773","ENSG00000198373","753","753"
"19774","ENSG00000102984","392","392"
"19775","ENSG00000185156","141","141"
"19776","ENSG00000176658","400","400"
"19777","ENSG00000167258","1094","1094"
"19778","ENSG00000108799","655","655"
"19779","ENSG00000173821","4889","4889"
"19780","ENSG00000105552","206","206"
"19781","ENSG00000105053","460","460"
"19782","ENSG00000198464","144","144"
"19783","ENSG00000170949","737","737"
"19784","ENSG00000170949","108","108"
"19785","ENSG00000142405","635","635"
"19786","ENSG00000105063","263","263"
"19787","ENSG00000149596","307","307"
"19788","ENSG00000124160","15","15"
"19789","ENSG00000185658","1595","1595"
"19790","ENSG00000072133","66","66"
"19791","ENSG00000184905","158","158"
"19792","ENSG00000084623","97","97"
"19793","ENSG00000135870","719","719"
"19794","ENSG00000116991","1025","1025"
"19795","ENSG00000084674","2826","2826"
"19796","ENSG00000179833","299","299"
"19797","ENSG00000145362","1943","1943"
"19798","ENSG00000183742","252","252"
"19799","ENSG00000164808","93","93"
"19800","ENSG00000183808","762","762"
"19801","ENSG00000005238","215","215"
"19802","ENSG00000095209","90","90"
"19803","ENSG00000177354","262","262"
"19804","ENSG00000134569","1475","1475"
"19805","ENSG00000054967","412","412"
"19806","ENSG00000054967","412","412"
"19807","ENSG00000189079","1435","1435"
"19808","ENSG00000081181","297","297"
"19809","ENSG00000118898","785","785"
"19810","ENSG00000154262","564","564"
"19811","ENSG00000198081","432","432"
"19812","ENSG00000166342","79","79"
"19813","ENSG00000101333","527","527"
"19814","ENSG00000160310","33","33"
"19815","ENSG00000185985","8","8"
"19816","ENSG00000116288","110","110"
"19817","ENSG00000198793","1550","1550"
"19818","ENSG00000183520","107","107"
"19819","ENSG00000243710","19","19"
"19820","ENSG00000259030","589","589"
"19821","ENSG00000162627","96","96"
"19822","ENSG00000084710","677","677"
"19823","ENSG00000115234","352","352"
"19824","ENSG00000076003","120","120"
"19825","ENSG00000135929","519","519"
"19826","ENSG00000153820","841","841"
"19827","ENSG00000114648","473","473"
"19828","ENSG00000163946","834","834"
"19829","ENSG00000144909","557","557"
"19830","ENSG00000175054","2333","2333"
"19831","ENSG00000152969","292","292"
"19832","ENSG00000152969","292","292"
"19833","ENSG00000164151","199","199"
"19834","ENSG00000113396","528","528"
"19835","ENSG00000131018","1628","1628"
"19836","ENSG00000131018","315","315"
"19837","ENSG00000078269","773","773"
"19838","ENSG00000158517","163","163"
"19839","ENSG00000277586","515","515"
"19840","ENSG00000104218","400","400"
"19841","ENSG00000180071","592","592"
"19842","ENSG00000187522","7","7"
"19843","ENSG00000173269","211","211"
"19844","ENSG00000203791","202","202"
"19845","ENSG00000177595","378","378"
"19846","ENSG00000166900","153","153"
"19847","ENSG00000165458","546","546"
"19848","ENSG00000110074","96","96"
"19849","ENSG00000151503","442","442"
"19850","ENSG00000182196","365","365"
"19851","ENSG00000277734","70","70"
"19852","ENSG00000126787","660","660"
"19853","ENSG00000100614","150","150"
"19854","ENSG00000070182","1708","1708"
"19855","ENSG00000134160","1585","1585"
"19856","ENSG00000166147","2433","2433"
"19857","ENSG00000173517","25","25"
"19858","ENSG00000177200","1173","1173"
"19859","ENSG00000161970","126","126"
"19860","ENSG00000154080","193","193"
"19861","ENSG00000131059","187","187"
"19862","ENSG00000205856","113","113"
"19863","ENSG00000128346","102","102"
"19864","ENSG00000149970","907","907"
"19865","ENSG00000067177","420","420"
"19866","ENSG00000121879","542","542"
"19867","ENSG00000053108","272","272"
"19868","ENSG00000106261","530","530"
"19869","ENSG00000182450","108","108"
"19870","ENSG00000111732","49","49"
"19871","ENSG00000111145","361","361"
"19872","ENSG00000188735","266","266"
"19873","ENSG00000136141","488","488"
"19874","ENSG00000041515","759","759"
"19875","ENSG00000166762","109","109"
"19876","ENSG00000006744","493","493"
"19877","ENSG00000160688","28","28"
"19878","ENSG00000176444","430","430"
"19879","ENSG00000135821","296","296"
"19880","ENSG00000121879","545","545"
"19881","ENSG00000112852","124","124"
"19882","ENSG00000001561","290","290"
"19883","ENSG00000173273","1285","1285"
"19884","ENSG00000124942","2430","2430"
"19885","ENSG00000173898","1266","1266"
"19886","ENSG00000186174","99","99"
"19887","ENSG00000111642","267","267"
"19888","ENSG00000177675","272","272"
"19889","ENSG00000133704","224","224"
"19890","ENSG00000205978","1040","1040"
"19891","ENSG00000083093","115","115"
"19892","ENSG00000073605","242","242"
"19893","ENSG00000160111","848","848"
"19894","ENSG00000131864","287","287"
"19895","ENSG00000185448","406","406"
"19896","ENSG00000241343","57","57"
"19897","ENSG00000143612","197","197"
"19898","ENSG00000042781","3719","3719"
"19899","ENSG00000049323","1188","1188"
"19900","ENSG00000144028","1137","1137"
"19901","ENSG00000071054","804","804"
"19902","ENSG00000085978","454","454"
"19903","ENSG00000010282","231","231"
"19904","ENSG00000121879","542","542"
"19905","ENSG00000197386","1395","1395"
"19906","ENSG00000128052","1234","1234"
"19907","ENSG00000132466","2594","2594"
"19908","ENSG00000145331","313","313"
"19909","ENSG00000155016","202","202"
"19910","ENSG00000176979","312","312"
"19911","ENSG00000113569","314","314"
"19912","ENSG00000113657","28","28"
"19913","ENSG00000123643","334","334"
"19914","ENSG00000170542","5","5"
"19915","ENSG00000096696","2221","2221"
"19916","ENSG00000180596","72","72"
"19917","ENSG00000277775","56","56"
"19918","ENSG00000185002","206","206"
"19919","ENSG00000146555","879","879"
"19920","ENSG00000042832","2127","2127"
"19921","ENSG00000119487","89","89"
"19922","ENSG00000059573","126","126"
"19923","ENSG00000119965","288","288"
"19924","ENSG00000182704","229","229"
"19925","ENSG00000178105","552","552"
"19926","ENSG00000047617","421","421"
"19927","ENSG00000135392","504","504"
"19928","ENSG00000179941","549","549"
"19929","ENSG00000188735","157","157"
"19930","ENSG00000139718","1198","1198"
"19931","ENSG00000139508","104","104"
"19932","ENSG00000125257","400","400"
"19933","ENSG00000100888","1460","1460"
"19934","ENSG00000129562","58","58"
"19935","ENSG00000131966","220","220"
"19936","ENSG00000136404","119","119"
"19937","ENSG00000132613","112","112"
"19938","ENSG00000237521","108","108"
"19939","ENSG00000170604","216","216"
"19940","ENSG00000130528","66","66"
"19941","ENSG00000198947","2218","2218"
"19942","ENSG00000226784","46","46"
"19943","ENSG00000165288","1042","1042"
"19944","ENSG00000147246","376","376"
"19945","ENSG00000131725","346","346"
"19946","ENSG00000188706","84","84"
"19947","ENSG00000127603","2858","2858"
"19948","ENSG00000163156","6","6"
"19949","ENSG00000117477","94","94"
"19950","ENSG00000159176","2","2"
"19951","ENSG00000116016","850","850"
"19952","ENSG00000071054","1142","1142"
"19953","ENSG00000163328","555","555"
"19954","ENSG00000138378","409","409"
"19955","ENSG00000114841","1182","1182"
"19956","ENSG00000121578","212","212"
"19957","ENSG00000152601","116","116"
"19958","ENSG00000091490","377","377"
"19959","ENSG00000145246","174","174"
"19960","ENSG00000137252","438","438"
"19961","ENSG00000152661","120","120"
"19962","ENSG00000169946","167","167"
"19963","ENSG00000159921","667","667"
"19964","ENSG00000168795","259","259"
"19965","ENSG00000066468","587","587"
"19966","ENSG00000121621","57","57"
"19967","ENSG00000068971","153","153"
"19968","ENSG00000111641","216","216"
"19969","ENSG00000086159","225","225"
"19970","ENSG00000122966","905","905"
"19971","ENSG00000111737","139","139"
"19972","ENSG00000183495","1986","1986"
"19973","ENSG00000100462","216","216"
"19974","ENSG00000092108","398","398"
"19975","ENSG00000100941","265","265"
"19976","ENSG00000104142","191","191"
"19977","ENSG00000141510","246","246"
"19978","ENSG00000167916","334","334"
"19979","ENSG00000108370","223","223"
"19980","ENSG00000174652","430","430"
"19981","ENSG00000186723","134","134"
"19982","ENSG00000187664","265","265"
"19983","ENSG00000131042","109","109"
"19984","ENSG00000101306","549","549"
"19985","ENSG00000124214","390","390"
"19986","ENSG00000154734","739","739"
"19987","ENSG00000226372","588","588"
"19988","ENSG00000198947","3000","3000"
"19989","ENSG00000198947","1110","1110"
"19990","ENSG00000156920","2570","2570"
"19991","ENSG00000185247","345","345"
"19992","ENSG00000185247","423","423"
"19993","ENSG00000162641","111","111"
"19994","ENSG00000162650","235","235"
"19995","ENSG00000183856","714","714"
"19996","ENSG00000143297","48","48"
"19997","ENSG00000173110","562","562"
"19998","ENSG00000159348","299","299"
"19999","ENSG00000119283","663","663"
"20000","ENSG00000203661","88","88"
"20001","ENSG00000084774","791","791"
"20002","ENSG00000197635","741","741"
"20003","ENSG00000138380","237","237"
"20004","ENSG00000007402","1003","1003"
"20005","ENSG00000170854","211","211"
"20006","ENSG00000036054","556","556"
"20007","ENSG00000091986","40","40"
"20008","ENSG00000065534","1800","1800"
"20009","ENSG00000181789","142","142"
"20010","ENSG00000158186","133","133"
"20011","ENSG00000182580","649","649"
"20012","ENSG00000120328","36","36"
"20013","ENSG00000120318","129","129"
"20014","ENSG00000160883","807","807"
"20015","ENSG00000146233","215","215"
"20016","ENSG00000112159","3507","3507"
"20017","ENSG00000160868","204","204"
"20018","ENSG00000164953","279","279"
"20019","ENSG00000164975","262","262"
"20020","ENSG00000147872","88","88"
"20021","ENSG00000204612","15","15"
"20022","ENSG00000156650","462","462"
"20023","ENSG00000107672","218","218"
"20024","ENSG00000188690","4","4"
"20025","ENSG00000049449","180","180"
"20026","ENSG00000181273","20","20"
"20027","ENSG00000165434","262","262"
"20028","ENSG00000204293","165","165"
"20029","ENSG00000230657","170","170"
"20030","ENSG00000075673","279","279"
"20031","ENSG00000023516","1214","1214"
"20032","ENSG00000186009","253","253"
"20033","ENSG00000140526","283","283"
"20034","ENSG00000166123","137","137"
"20035","ENSG00000237172","295","295"
"20036","ENSG00000154258","276","276"
"20037","ENSG00000065717","52","52"
"20038","ENSG00000257591","292","292"
"20039","ENSG00000251247","402","402"
"20040","ENSG00000184792","899","899"
"20041","ENSG00000183943","60","60"
"20042","ENSG00000196998","340","340"
"20043","ENSG00000269502","171","171"
"20044","ENSG00000089682","245","245"
"20045","ENSG00000143355","82","82"
"20046","ENSG00000157765","234","234"
"20047","ENSG00000163625","2977","2977"
"20048","ENSG00000197479","740","740"
"20049","ENSG00000170927","3911","3911"
"20050","ENSG00000111897","152","152"
"20051","ENSG00000136250","43","43"
"20052","ENSG00000127914","1147","1147"
"20053","ENSG00000204175","126","126"
"20054","ENSG00000122861","281","281"
"20055","ENSG00000149218","62","62"
"20056","ENSG00000047617","598","598"
"20057","ENSG00000139620","439","439"
"20058","ENSG00000137831","912","912"
"20059","ENSG00000197563","523","523"
"20060","ENSG00000250423","558","558"
"20061","ENSG00000275774","217","217"
"20062","ENSG00000163875","40","40"
"20063","ENSG00000142945","424","424"
"20064","ENSG00000132128","169","169"
"20065","ENSG00000143061","1048","1048"
"20066","ENSG00000122218","66","66"
"20067","ENSG00000143149","167","167"
"20068","ENSG00000186283","127","127"
"20069","ENSG00000121454","214","214"
"20070","ENSG00000266028","962","962"
"20071","ENSG00000042781","2334","2334"
"20072","ENSG00000221843","204","204"
"20073","ENSG00000158125","138","138"
"20074","ENSG00000159374","428","428"
"20075","ENSG00000115593","481","481"
"20076","ENSG00000169607","47","47"
"20077","ENSG00000121964","86","86"
"20078","ENSG00000144278","452","452"
"20079","ENSG00000079156","808","808"
"20080","ENSG00000163596","327","327"
"20081","ENSG00000021826","1078","1078"
"20082","ENSG00000172482","11","11"
"20083","ENSG00000115677","293","293"
"20084","ENSG00000157005","58","58"
"20085","ENSG00000090530","367","367"
"20086","ENSG00000170871","1168","1168"
"20087","ENSG00000134982","2780","2780"
"20088","ENSG00000080709","303","303"
"20089","ENSG00000138829","924","924"
"20090","ENSG00000031003","691","691"
"20091","ENSG00000081791","373","373"
"20092","ENSG00000111913","305","305"
"20093","ENSG00000146122","13","13"
"20094","ENSG00000096264","163","163"
"20095","ENSG00000185811","178","178"
"20096","ENSG00000221866","839","839"
"20097","ENSG00000106479","520","520"
"20098","ENSG00000104723","115","115"
"20099","ENSG00000104218","1002","1002"
"20100","ENSG00000066777","1334","1334"
"20101","ENSG00000165071","250","250"
"20102","ENSG00000022567","625","625"
"20103","ENSG00000188379","149","149"
"20104","ENSG00000106733","184","184"
"20105","ENSG00000106772","735","735"
"20106","ENSG00000065665","360","360"
"20107","ENSG00000065328","625","625"
"20108","ENSG00000165732","625","625"
"20109","ENSG00000121236","22","22"
"20110","ENSG00000011405","1341","1341"
"20111","ENSG00000060749","1204","1204"
"20112","ENSG00000176102","580","580"
"20113","ENSG00000175376","5","5"
"20114","ENSG00000110318","950","950"
"20115","ENSG00000151704","318","318"
"20116","ENSG00000139044","693","693"
